region.centroid.col,region.centroid.row,short.line.density.5,vedge.mean,vegde.sd,hedge.mean,hedge.sd,intensity.mean,exred.mean,exblue.mean,exgreen.mean,saturation.mean,hue.mean,binaryClass
150,152,0.0,0.111111,0.02963,2.05556,3.57407,1.37037,-1.11111,2.88889,-1.77778,0.537037,-2.00735,N
105,139,0.0,0.277778,0.107407,0.833333,0.522222,6.11111,4.33333,3.33333,-7.66667,0.532628,-0.965946,P
242,89,0.0,0.5,0.477778,0.944445,0.551852,1.81481,-3.11111,6.88889,-3.77778,0.896296,-2.04226,N
72,118,0.0,0.277778,0.062963,0.555556,0.118518,5.48148,3.22222,3.55556,-6.77778,0.545855,-1.05335,P
71,113,0.0,0.722222,0.240741,0.722222,0.151852,5.48148,4.88889,2.55556,-7.44444,0.580026,-0.851202,P
25,116,0.0,0.944445,0.151852,4.77778,3.0963,16.1852,2.44444,11.4444,-13.8889,0.447187,-1.16284,P
60,52,0.0,0.722223,0.596301,0.777777,0.740744,111.63,-31.8889,52.7778,-20.8889,0.218379,-2.22968,N
33,149,0.0,0.555556,0.251852,0.722222,0.151852,5.44444,-4.0,9.66667,-5.66667,0.578339,-1.9857,P
100,194,0.0,1.72222,2.59415,3.22222,1.50062,61.5556,-20.3333,44.0,-23.6667,0.295908,-2.04272,N
169,136,0.0,0.277778,0.062963,0.833333,0.211111,2.07407,-4.22222,8.44444,-4.22222,0.877513,-2.0944,N
173,67,0.0,1.11111,1.24127,0.222222,0.344265,0.740741,0.111111,1.11111,-1.22222,0.231481,-1.51268,N
48,79,0.0,1.77778,1.85185,1.16667,1.32222,5.40741,-10.8889,15.4444,-4.55556,0.842452,-2.3398,N
99,107,0.111111,1.55556,2.02963,3.33333,2.26666,18.6296,2.44444,13.1111,-15.5556,0.413785,-1.37037,P
203,133,0.0,0.111111,0.02963,0.111111,0.02963,0.592593,-1.77778,3.55556,-1.77778,1.0,-2.0944,N
206,133,0.0,0.055556,0.136083,0.055556,0.136083,0.37037,-1.11111,2.22222,-1.11111,1.0,-2.0944,N
250,87,0.0,0.722222,0.240741,0.611111,0.374074,11.1481,-13.4444,25.2222,-11.7778,0.659329,-2.13862,N
39,17,0.0,1.11111,1.08866,0.888891,0.807374,71.1852,-23.5556,48.4444,-24.8889,0.284874,-2.07516,N
44,187,0.0,1.44444,0.344265,0.833333,1.0274,15.2222,-6.0,-7.33333,13.3333,0.355526,2.03848,N
71,197,0.0,2.72222,1.85492,4.55556,2.14649,55.4444,-19.0,42.3333,-23.3333,0.314739,-2.02432,N
118,180,0.0,1.94444,1.48199,3.11111,1.08866,48.5556,-13.3333,31.3333,-18.0,0.278822,-1.99604,N
192,162,0.0,2.38889,2.1963,14.9444,219.574,40.4444,-18.0,27.0,-9.0,0.307814,-2.57363,N
118,38,0.0,0.777777,0.58373,0.888888,1.06806,124.852,-34.5556,50.4444,-15.8889,0.199972,-2.32292,N
76,138,0.0,3.22222,3.87967,5.5,2.42899,16.5185,-19.8889,24.7778,-4.88889,0.60922,-2.43954,N
143,24,0.0,1.27778,0.907406,0.888888,1.14075,127.63,-29.8889,42.1111,-12.2222,0.169397,-2.34925,N
138,116,0.0,0.611111,0.151852,0.444445,0.207407,6.48148,3.22222,5.22222,-8.44444,0.559171,-1.19107,P
72,111,0.0,0.5,0.3,0.944444,1.3963,1.2963,-3.88889,6.77778,-2.88889,1.0,-2.13949,N
95,141,0.0,0.722222,0.240741,0.722222,0.151852,1.55556,-4.33333,6.33333,-2.0,0.977778,-2.28599,N
58,25,0.0,0.77778,0.501848,0.388889,0.327731,112.222,-43.3333,57.3333,-14.0,0.25541,-2.39689,N
138,49,0.0,1.05556,0.92896,1.77778,1.06805,124.037,-32.7778,49.2222,-16.4444,0.194622,-2.30341,N
57,177,0.0,0.944445,0.551852,1.44444,1.71852,19.5926,-11.4444,-3.44444,14.8889,0.35899,2.41326,N
189,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
24,93,0.0,1.61111,0.772203,2.05556,1.73098,62.8519,-24.2222,49.1111,-24.8889,0.315538,-2.08372,N
160,41,0.0,0.833333,0.809664,0.222222,0.172133,0.703704,-0.444444,1.55556,-1.11111,0.537037,-1.84512,N
63,179,0.0,0.666667,0.222222,1.55556,0.562963,11.8148,-6.11111,-7.11111,13.2222,0.419762,2.04457,N
199,220,0.0,1.16667,0.833333,0.888889,0.474074,6.62963,-3.88889,-4.88889,8.77778,0.5039,2.03087,N
90,122,0.111111,1.66667,1.39841,1.16667,0.691215,16.1852,-17.8889,27.4444,-9.55556,0.584744,-2.24727,N
12,154,0.0,3.22222,3.05185,2.33333,3.2,19.7037,-14.4444,26.5556,-12.1111,0.479715,-2.14253,N
170,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
97,176,0.0,0.777778,0.655461,2.38889,1.30668,22.1852,-9.55556,-7.22222,16.7778,0.316041,2.17984,N
204,12,0.0,0.777777,0.518519,1.77778,0.785183,127.444,-35.6667,47.0,-11.3333,0.19252,-2.40292,N
42,200,0.0,0.555555,0.42963,0.444444,0.251852,7.7037,-5.77778,-5.44444,11.2222,0.51532,2.10726,N
203,83,0.0,0.388889,0.136083,0.222222,0.403687,17.0741,-12.5556,23.4444,-10.8889,0.481852,-2.14376,N
88,91,0.0,1.05556,0.827758,0.722221,0.772203,104.889,-37.0,55.6667,-18.6667,0.250204,-2.30049,N
214,161,0.0,3.72222,0.729634,11.5,18.9222,40.4444,-15.3333,27.6667,-12.3333,0.298056,-2.19894,N
112,77,0.0,0.944447,0.574135,1.16667,0.809667,107.63,-41.2222,52.7778,-11.5556,0.250143,-2.42468,N
109,76,0.0,1.5,0.691214,0.388889,0.327731,51.7778,-12.3333,29.3333,-17.0,0.250705,-1.98992,N
26,211,0.0,1.66667,1.46667,1.66667,1.82222,16.3704,-7.77778,-5.11111,12.8889,0.333856,2.23903,N
18,87,0.0,1.55556,1.96261,1.88889,1.74696,2.92593,-5.11111,8.22222,-3.11111,0.862771,-2.22949,N
44,123,0.0,1.05556,0.996296,1.0,0.844444,1.48148,-3.77778,6.55556,-2.77778,0.961905,-2.16176,N
232,175,0.0,1.16667,0.62361,2.83333,2.16795,15.3704,-8.77778,-5.44444,14.2222,0.387412,2.2422,N
37,104,0.0,7.83333,9.71311,22.1111,21.6186,18.6296,-11.2222,14.4444,-3.22222,0.607613,-2.42507,N
99,160,0.0,2.0,0.843274,3.05556,2.36095,28.037,-20.7778,4.88889,15.8889,0.367514,2.82711,N
20,70,0.0,11.5,8.768,7.94444,6.9167,18.5926,-14.7778,15.8889,-1.11111,0.476884,-2.58911,N
179,162,0.0,1.94444,1.30741,14.0556,5.92962,40.2963,-16.8889,26.7778,-9.88889,0.289652,-2.3412,N
193,154,0.0,1.72222,2.55185,2.0,1.86667,28.1481,-19.7778,34.2222,-14.4444,0.453533,-2.19107,N
6,118,0.0,0.055556,0.136083,0.055556,0.136083,0.037037,-0.111111,0.222222,-0.111111,0.111111,-2.0944,N
92,56,0.0,0.444443,0.029629,0.833333,0.566668,126.0,-30.3333,44.0,-13.6667,0.176061,-2.32678,N
252,201,0.0,4.61111,5.49512,5.55556,5.79527,40.2963,-13.5556,26.1111,-12.5556,0.275368,-2.17583,N
79,57,0.0,1.72222,1.61852,1.94444,1.97407,26.8148,-8.44444,28.2222,-19.7778,0.440509,-1.83767,P
229,124,0.0,0.888889,0.074074,0.888889,0.340741,5.88889,3.66667,3.66667,-7.33333,0.545855,-1.03766,P
145,101,0.111111,0.555555,0.118519,1.61111,0.596295,22.4444,-2.66667,20.3333,-17.6667,0.432819,-1.67432,P
93,190,0.0,5.5,1.8227,2.61111,3.23465,53.5926,-18.7778,39.8889,-21.1111,0.303602,-2.05255,N
152,199,0.0,1.11111,0.518519,0.833334,0.255555,17.963,-8.22222,-7.55556,15.7778,0.348063,2.12951,N
223,161,0.0,1.38889,3.04074,9.0,31.0222,42.037,-18.1111,30.5556,-12.4444,0.308416,-2.28229,N
207,97,0.0,0.888889,0.651852,0.777778,0.474074,2.62963,-6.22222,9.77778,-3.55556,0.915344,-2.26902,N
201,92,0.0,0.833335,0.211111,0.77778,0.296297,90.3333,-46.3333,75.3333,-29.0,0.35122,-2.2428,N
16,82,0.0,4.33333,41.2889,6.22222,66.6518,8.48148,-12.4444,18.2222,-5.77778,0.742819,-2.32063,N
112,18,0.0,0.833333,0.691216,0.5,0.278888,113.778,-34.3333,49.0,-14.6667,0.213257,-2.34084,N
222,62,0.0,0.277778,0.250924,0.666667,0.557773,6.40741,-6.88889,15.1111,-8.22222,0.680808,-2.03415,N
243,120,0.0,4.44444,4.35975,1.55555,1.83384,47.8519,-9.22222,25.4444,-16.2222,0.245321,-1.91073,N
172,140,0.0,3.0,0.421636,0.666667,0.421637,3.22222,-1.66667,5.33333,-3.66667,0.656085,-1.85316,N
251,24,0.0,1.16667,0.966665,1.61111,0.418519,121.63,-32.5556,48.4444,-15.8889,0.195977,-2.30791,N
97,86,0.111111,1.5,0.833333,3.55556,2.16296,23.8148,-1.44444,19.2222,-17.7778,0.405541,-1.60859,P
234,194,0.0,1.44445,1.95126,3.83333,3.08941,48.6296,-16.8889,35.1111,-18.2222,0.298369,-2.07188,N
168,209,0.0,1.33333,0.666667,0.722222,0.712326,22.5185,-14.5556,-4.88889,19.4444,0.390338,2.38939,N
69,17,0.0,0.611112,0.107405,0.666667,0.311108,130.296,-28.5556,40.7778,-12.2222,0.160604,-2.33949,N
5,118,0.0,0.222222,0.074074,0.333333,0.088889,0.925926,-2.77778,4.88889,-2.11111,1.0,-2.17128,N
152,152,0.0,0.166667,0.033333,2.11111,4.34074,1.40741,-1.22222,3.11111,-1.88889,0.439153,-2.00027,N
209,70,0.0,2.22222,1.82168,8.77778,3.46196,36.7407,-9.22222,23.1111,-13.8889,0.273358,-1.96058,N
63,201,0.0,1.44444,0.918519,0.944444,0.551852,7.77778,-4.66667,-6.66667,11.3333,0.543201,1.98299,N
121,102,0.111111,2.94444,1.85492,1.22222,0.860662,51.6667,-13.6667,32.0,-18.3333,0.2694,-1.99488,N
232,175,0.0,1.16667,0.62361,2.83333,2.16795,15.3704,-8.77778,-5.44444,14.2222,0.387412,2.2422,N
79,44,0.0,4.88889,3.20185,2.11111,1.12875,58.6667,-25.6667,50.6667,-25.0,0.339917,-2.10265,N
231,124,0.0,3.44444,14.963,1.83333,6.43334,3.0,-4.66667,8.66667,-4.0,0.895369,-2.11894,N
76,200,0.0,2.77778,0.779364,4.33333,2.8829,56.3704,-17.7778,39.8889,-22.1111,0.296836,-2.02117,N
200,165,0.111111,2.27778,3.97408,1.77778,0.918519,17.3333,-13.3333,-2.66667,16.0,0.43082,2.4712,N
47,127,0.0,1.16667,0.960324,1.05556,0.490653,17.5926,-25.7778,37.5556,-11.7778,0.701476,-2.32627,N
143,89,0.0,2.66667,2.19089,0.333333,0.0,18.0,-12.0,23.3333,-11.3333,0.459093,-2.11303,N
17,94,0.0,1.72222,3.17407,1.05556,0.951854,20.037,-12.7778,25.8889,-13.1111,0.457772,-2.08425,N
33,99,0.0,1.55556,1.25904,2.44444,1.12875,15.4815,-12.7778,24.8889,-12.1111,0.54148,-2.1125,N
34,137,0.0,0.5,0.166667,1.11111,0.474074,5.85185,5.77778,1.77778,-7.55556,0.573633,-0.744272,P
153,116,0.0,3.27778,2.47132,1.11111,0.834444,29.4444,-13.3333,26.6667,-13.3333,0.355756,-2.09078,N
49,112,0.111111,1.33333,1.37778,1.55556,1.71852,3.81481,-8.11111,10.2222,-2.11111,0.867665,-2.43572,N
31,88,0.111111,0.888889,0.607407,2.16667,1.98889,5.25926,-11.1111,14.5556,-3.44444,0.851379,-2.39666,N
227,69,0.0,3.61111,45.9296,4.33333,36.4,11.0741,-12.5556,14.7778,-2.22222,0.604281,-2.48187,N
40,85,0.111111,1.11111,0.518519,2.5,0.655555,21.1111,-1.0,18.0,-17.0,0.428735,-1.60396,P
140,124,0.0,1.0,0.444445,1.11111,1.05185,2.51852,-6.88889,10.7778,-3.88889,0.973765,-2.26746,N
142,182,0.0,2.5,1.1,2.27778,3.61852,34.5185,-8.88889,23.1111,-14.2222,0.293208,-1.94304,N
235,249,0.0,1.61111,2.42594,2.66667,1.50554,22.8519,-9.22222,-4.88889,14.1111,0.28661,2.28263,N
33,131,0.0,0.444444,0.807373,1.0,1.09545,0.740741,-1.55556,3.11111,-1.55556,0.407407,-2.0944,N
36,243,0.111111,1.88889,1.85185,2.0,0.71111,13.3333,-10.3333,-3.66667,14.0,0.452229,2.36831,N
206,64,0.0,0.055556,0.136083,0.277778,0.136083,5.7037,-6.11111,13.8889,-7.77778,0.69798,-2.01543,N
164,83,0.111111,2.5,6.07777,1.55556,0.785184,66.2593,-18.1111,40.2222,-22.1111,0.260329,-2.02777,N
58,109,0.0,1.16667,0.62361,1.05556,0.490653,41.8148,-17.1111,35.5556,-18.4444,0.334962,-2.06864,N
64,19,0.0,0.944445,0.151853,1.66667,0.31111,137.778,-18.6667,26.0,-7.33333,0.101515,-2.3586,N
187,36,0.0,0.388889,0.250924,0.5,0.278887,7.51852,-8.22222,16.4444,-8.22222,0.648657,-2.09729,N
140,73,0.0,1.72222,0.82776,0.777777,1.0037,46.2963,-1.88889,14.4444,-12.5556,0.176156,-1.68159,N
187,80,0.0,1.33333,0.711111,1.33333,0.711109,40.5185,-8.22222,21.4444,-13.2222,0.24473,-1.9427,N
86,67,0.0,1.0,0.622222,1.05556,0.685185,108.852,-28.2222,50.1111,-21.8889,0.207702,-2.1731,N
105,193,0.0,3.22222,1.90516,2.88889,2.17733,60.1111,-21.0,45.0,-24.0,0.308465,-2.04777,N
205,190,0.0,1.27778,0.998145,1.61111,1.12382,49.4815,-14.1111,33.5556,-19.4444,0.290788,-1.9876,N
9,80,0.0,2.94444,13.7519,16.6667,71.5111,23.6296,-18.8889,24.1111,-5.22222,0.514254,-2.43151,N
44,50,0.0,1.16667,0.960323,1.05556,0.389682,65.1111,-23.3333,45.6667,-22.3333,0.290165,-2.10778,N
47,189,0.0,2.27778,4.55185,5.88889,14.6074,29.6296,-8.55556,20.7778,-12.2222,0.297413,-1.95457,N
9,76,0.0,1.27778,1.42075,1.66667,1.8619,2.44444,-4.66667,6.66667,-2.0,0.872222,-2.3408,N
62,177,0.0,1.27778,0.879815,1.66667,0.942809,51.0741,-14.2222,36.1111,-21.8889,0.306215,-1.956,N
45,121,0.0,2.05556,1.25462,6.61111,2.67844,54.963,-21.5556,41.1111,-19.5556,0.307193,-2.12694,N
161,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
227,222,0.0,2.11111,2.60741,2.61111,7.26296,9.33333,-2.33333,-5.0,7.33333,0.373693,1.90504,N
26,90,0.0,0.611112,0.374076,1.27778,0.285185,113.111,-22.3333,45.6667,-23.3333,0.181789,-2.07842,N
238,73,0.0,2.27778,1.40502,1.5,0.781736,43.5185,-14.2222,28.4444,-14.2222,0.274334,-2.09641,N
57,89,0.0,1.72222,1.30668,6.16667,4.70343,17.0,-12.0,22.6667,-10.6667,0.477489,-2.12975,N
53,42,0.0,3.27778,0.712325,0.611111,0.534027,28.2593,-11.4444,23.8889,-12.4444,0.337893,-2.06101,N
160,168,0.0,1.5,1.14988,0.666666,0.471404,25.1111,-12.6667,-6.33333,19.0,0.335386,2.30212,N
136,70,0.0,1.0,0.311111,1.72222,2.1963,26.037,-4.77778,23.8889,-19.1111,0.421281,-1.74518,P
31,68,0.0,27.9444,203.352,18.2778,338.641,47.1852,-25.8889,38.7778,-12.8889,0.413033,-2.30866,N
113,123,0.111111,1.44444,0.620633,1.94444,1.7181,59.3333,-22.3333,43.3333,-21.0,0.299164,-2.11194,N
60,116,0.0,0.722223,0.389682,0.777777,0.344266,23.4074,-12.2222,24.1111,-11.8889,0.392149,-2.10498,N
134,187,0.0,1.88889,1.51535,2.11111,1.78471,59.3704,-20.1111,44.2222,-24.1111,0.307458,-2.03348,N
162,159,0.0,2.16667,0.960324,2.22222,1.45551,26.1111,-2.66667,10.3333,-7.66667,0.202846,-1.80255,N
155,135,0.0,2.38889,3.26296,0.833332,0.122224,69.9259,-18.7778,41.8889,-23.1111,0.258303,-2.02494,N
72,191,0.111111,1.27778,0.507408,3.11111,4.60741,15.1852,-9.22222,-0.888889,10.1111,0.35037,2.54533,N
222,54,0.0,1.16667,0.166667,1.0,0.844443,134.333,-20.3333,33.6667,-13.3333,0.124312,-2.23156,N
253,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
30,91,0.0,3.38889,6.46296,3.27778,9.04074,6.25926,-11.4444,17.5556,-6.11111,0.823021,-2.28274,N
2,198,0.111111,0.888889,0.620633,1.94444,1.35674,12.1852,-7.55556,-4.88889,12.4444,0.415772,2.22128,N
23,188,0.0,1.66667,0.488888,7.38889,37.2185,30.5926,-9.44444,21.5556,-12.1111,0.284148,-2.01451,N
8,39,0.111111,1.38889,1.12963,1.83333,0.699999,113.37,-32.4444,55.8889,-23.4444,0.222954,-2.19816,N
158,219,0.111111,2.27778,3.52963,2.11111,4.07407,14.8889,-10.3333,-4.0,14.3333,0.426012,2.3587,N
33,104,0.111111,1.55556,0.962963,3.05556,5.04074,20.1852,0.111111,14.1111,-14.2222,0.380367,-1.55538,P
183,29,0.0,0.777779,0.60741,0.777779,0.429629,103.259,-43.4444,69.2222,-25.7778,0.297205,-2.25722,N
69,74,0.222222,3.88889,9.94074,2.16667,2.47778,23.5926,-3.11111,20.8889,-17.7778,0.420252,-1.66658,P
168,187,0.0,3.5,2.16795,2.83333,1.60208,58.0,-16.3333,40.3333,-24.0,0.29965,-1.96667,N
170,121,0.0,2.16667,1.83485,2.72222,1.92546,32.3704,-11.1111,24.5556,-13.4444,0.313427,-2.02427,N
91,54,0.0,0.833333,0.408248,0.833335,0.658283,110.0,-36.3333,51.3333,-15.0,0.229674,-2.34574,N
166,135,0.0,0.444444,0.272166,0.222222,0.403687,1.40741,-1.88889,5.77778,-3.88889,0.972222,-1.88072,N
53,28,0.0,0.444444,0.403686,1.77778,0.860662,111.593,-45.4444,57.2222,-11.7778,0.261838,-2.43858,N
201,133,0.0,0.611111,0.240741,0.222222,0.074074,0.740741,-1.22222,3.11111,-1.88889,0.962963,-1.99906,N
247,197,0.0,0.333333,0.044444,0.611111,0.062963,6.0,-5.66667,-6.0,11.6667,0.617059,2.07496,N
56,196,0.0,2.38889,1.42075,4.44444,4.39023,50.0741,-17.2222,36.4444,-19.2222,0.297963,-2.05475,N
207,172,0.0,1.0,0.298143,1.66667,0.918937,19.0,-7.66667,-8.0,15.6667,0.34375,2.08385,N
120,124,0.0,9.0,112.578,11.1667,184.522,53.7778,-14.3333,32.0,-17.6667,0.261246,-2.01738,N
123,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
14,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
103,195,0.111111,2.05556,1.57407,2.05556,3.7963,8.51852,-6.55556,-4.88889,11.4444,0.501683,2.18702,N
137,94,0.222222,1.66667,0.8,3.66667,2.88889,21.2222,-1.66667,18.3333,-16.6667,0.427811,-1.62715,P
80,203,0.0,1.38889,0.742867,1.94444,1.52631,12.4074,-7.22222,-10.2222,17.4444,0.514445,1.98675,N
140,19,0.111111,1.05555,0.551851,1.88889,1.98518,110.296,-37.8889,59.7778,-21.8889,0.249895,-2.26433,N
1,45,0.0,0.888891,0.455421,1.11111,0.455419,122.852,-36.8889,51.4444,-14.5556,0.210174,-2.35936,N
196,244,0.0,1.27778,0.551852,3.61111,6.95185,7.74074,-3.22222,-2.22222,5.44444,0.383372,2.34059,N
174,50,0.0,1.0,0.760115,0.944445,0.952579,107.444,-38.3333,55.0,-16.6667,0.247337,-2.3373,N
78,100,0.0,1.55556,8.2963,2.55556,8.82963,4.59259,-9.44444,14.5556,-5.11111,0.876332,-2.28054,N
228,22,0.0,1.11111,0.860663,1.38889,0.975629,49.6667,-20.6667,39.6667,-19.0,0.319474,-2.12354,N
23,142,0.0,0.388889,0.107407,0.944444,0.374074,5.03704,4.55556,2.22222,-6.77778,0.574735,-0.829712,P
129,136,0.0,2.0,1.55556,0.833333,0.122222,6.18518,-7.55556,13.4444,-5.88889,0.657744,-2.1753,N
178,134,0.0,0.111111,0.172133,0.222222,0.272166,1.85185,-2.55556,6.11111,-3.55556,0.833333,-1.9978,N
231,124,0.0,3.44444,14.963,1.83333,6.43334,3.0,-4.66667,8.66667,-4.0,0.895369,-2.11894,N
113,128,0.0,0.222222,0.074074,0.388889,0.151852,0.740741,-2.22222,4.44444,-2.22222,1.0,-2.0944,N
142,183,0.111111,1.0,0.869228,1.55556,1.48574,43.1852,-8.88889,26.4444,-17.5556,0.28154,-1.88773,N
120,51,0.0,1.05555,0.712324,2.05555,0.742867,124.407,-33.5556,50.1111,-16.5556,0.197569,-2.30531,N
67,194,0.0,3.72222,1.49691,6.44444,3.96466,58.8148,-21.1111,41.2222,-20.1111,0.286791,-2.11294,N
31,96,0.0,2.33333,3.6,2.77778,6.16296,3.77778,-8.33333,12.6667,-4.33333,0.909236,-2.26821,N
144,187,0.0,1.94444,2.04849,6.22222,3.51294,56.1481,-18.7778,40.5556,-21.7778,0.299951,-2.04388,N
115,183,0.0,1.05556,0.772202,4.72222,1.02017,19.8519,-15.8889,-2.55556,18.4444,0.449942,2.50681,N
197,105,0.0,3.72222,15.663,3.66667,14.4,4.14815,-7.44444,12.5556,-5.11111,0.886048,-2.20544,N
67,61,0.0,1.05556,0.507407,0.833333,0.388889,23.7407,-3.22222,20.7778,-17.5556,0.415751,-1.70091,P
226,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
101,121,0.111111,0.666667,0.843274,1.5,0.888194,3.40741,-6.88889,7.77778,-0.888889,0.843518,-2.51916,N
187,120,0.0,2.22222,2.08345,1.27778,0.646929,60.037,-9.44444,27.8889,-18.4444,0.222808,-1.89298,N
6,81,0.0,4.11111,8.74075,5.72222,28.5074,12.4815,-14.4444,19.2222,-4.77778,0.628156,-2.38856,N
77,135,0.0,0.222222,0.02963,0.222222,0.02963,0.777778,-2.33333,4.66667,-2.33333,1.0,-2.0944,N
90,189,0.0,0.888889,0.779363,1.05556,0.827759,12.8889,-7.33333,-10.3333,17.6667,0.497095,1.98555,N
185,35,0.0,1.38889,1.04172,1.16667,0.809664,109.111,-38.0,49.0,-11.0,0.231166,-2.4202,N
197,236,0.0,2.44444,6.82963,3.33333,7.6,16.0741,-8.88889,1.77778,7.11111,0.292729,2.7898,N
178,185,0.0,2.61111,1.80637,3.11111,2.2771,49.037,-15.1111,34.8889,-19.7778,0.300036,-2.00619,N
186,28,0.0,0.944443,0.389683,1.44444,1.29386,122.519,-34.5556,48.4444,-13.8889,0.199513,-2.35398,N
27,189,0.0,1.0,0.311111,2.61111,2.50741,32.7778,-11.3333,23.6667,-12.3333,0.297841,-2.06427,N
141,31,0.0,1.44444,0.385183,1.22222,1.18518,126.815,-29.1111,43.2222,-14.1111,0.170718,-2.31077,N
200,215,0.0,1.55556,0.958394,4.72222,2.64505,23.037,-17.7778,-1.44444,19.2222,0.420767,2.56105,N
185,110,0.0,18.4444,375.096,1.27778,0.596297,50.6667,-13.6667,29.3333,-15.6667,0.249253,-2.03252,N
154,249,0.0,3.5,2.30699,4.55556,3.53815,18.0,-10.0,-7.0,17.0,0.398397,2.215,N
16,190,0.0,3.77778,6.87407,8.55556,73.6741,29.6296,-10.5556,21.7778,-11.2222,0.30039,-2.16066,N
14,95,0.0,1.33333,0.699206,1.11111,0.620633,2.25926,-4.77778,4.88889,-0.111111,0.874074,-2.55272,N
231,160,0.0,2.61111,8.24074,13.1667,139.856,40.8889,-20.3333,32.6667,-12.3333,0.339618,-2.33584,N
128,15,0.0,0.77778,0.272168,0.555556,0.620632,129.259,-32.7778,44.2222,-11.4444,0.17818,-2.38244,N
91,64,0.0,0.944445,0.712325,1.05556,1.02017,62.0,-25.0,48.3333,-23.3333,0.31426,-2.11809,N
189,68,0.0,1.66667,1.61933,1.11111,1.3444,38.5926,-0.777778,11.2222,-10.4444,0.170449,-1.62485,N
184,44,0.0,0.500001,0.122222,1.0,0.755557,99.0,-42.0,67.3333,-25.3333,0.300019,-2.25454,N
196,129,0.0,0.833333,0.433333,0.666667,0.177778,6.33333,4.66667,3.0,-7.66667,0.540123,-0.932783,P
106,136,0.0,0.333333,0.177778,0.388889,0.107407,0.703704,-1.77778,3.55556,-1.77778,0.962963,-2.0944,N
18,90,0.0,1.05556,0.374074,0.666667,0.222222,2.81481,-6.77778,12.2222,-5.44444,0.926146,-2.16432,N
119,191,0.0,3.11111,2.94895,5.22222,3.42972,59.5926,-21.7778,46.8889,-25.1111,0.31901,-2.04705,N
5,92,0.0,1.33333,0.488889,2.16667,1.27778,18.7037,0.222222,15.2222,-15.4444,0.42886,-1.5483,P
196,182,0.0,1.16667,0.433332,0.611111,0.374074,19.8889,-9.0,-5.33333,14.3333,0.314897,2.27169,N
197,156,0.0,0.944444,0.490653,2.05556,1.70511,16.9259,-10.4444,-4.11111,14.5556,0.384638,2.36358,N
196,100,0.0,7.27778,83.3518,5.77778,68.8741,8.14815,-10.4444,15.5556,-5.11111,0.738034,-2.28987,N
177,131,0.0,0.444444,0.42963,0.777778,0.207407,5.96296,4.77778,2.11111,-6.88889,0.515873,-0.804846,P
46,131,0.0,0.277778,0.062963,1.77778,1.85185,1.40741,-1.88889,4.11111,-2.22222,0.77037,-2.05134,N
245,176,0.0,1.0,0.516398,1.0,0.557774,18.4815,-10.1111,-4.44444,14.5556,0.35207,2.33224,N
186,12,0.0,0.444444,0.272165,2.33333,1.96638,6.25926,-7.11111,15.2222,-8.11111,0.687302,-2.05798,N
233,159,0.0,2.5,0.522222,1.27778,1.57407,6.62963,-4.55556,10.4444,-5.88889,0.541667,-1.99944,N
160,30,0.0,0.222221,0.272165,0.611109,0.611616,111.222,-40.6667,53.3333,-12.6667,0.24285,-2.4053,N
151,143,0.0,0.388889,0.062963,0.5,0.033333,5.66667,5.66667,2.33333,-8.0,0.60119,-0.796918,P
140,16,0.0,0.5,0.344443,0.888891,0.385184,111.815,-38.1111,57.8889,-19.7778,0.244021,-2.29393,N
100,124,0.0,0.277778,0.062963,1.0,0.444444,7.07407,3.44444,5.11111,-8.55556,0.531173,-1.15708,P
238,98,0.0,1.33333,1.28889,1.27778,0.596297,52.8519,-15.8889,35.4444,-19.5556,0.28511,-2.02577,N
53,198,0.0,1.72222,1.85492,5.11111,1.60093,51.6667,-18.3333,37.6667,-19.3333,0.299707,-2.07262,N
177,129,0.0,0.444444,0.251852,1.11111,0.296296,6.40741,4.77778,3.11111,-7.88889,0.541887,-0.912766,P
87,196,0.111111,1.33333,0.869228,2.22222,1.66889,61.5926,-19.7778,42.2222,-22.4444,0.287526,-2.04874,N
205,47,0.0,1.22222,0.607409,1.55556,0.829628,123.852,-29.2222,47.7778,-18.5556,0.18354,-2.23989,N
204,156,0.0,0.5,0.278886,2.0,0.557773,23.7037,-19.1111,5.22222,13.8889,0.389034,2.86493,N
160,110,0.0,0.833333,0.691214,0.444444,0.272165,31.6296,-13.2222,23.1111,-9.88889,0.307444,-2.18724,N
241,76,0.0,0.833332,0.211114,1.33333,0.71111,90.0741,-46.5556,79.4444,-32.8889,0.360194,-2.20802,N
88,115,0.0,1.66667,1.82222,4.16667,4.21111,22.037,-2.11111,17.8889,-15.7778,0.397362,-1.61955,P
176,233,0.111111,1.44444,1.14827,2.61111,1.90224,12.4815,-6.44444,-12.4444,18.8889,0.554881,1.90369,N
