GLCM_Pan,Mean_G,Mean_NIR,SD_Plan,class
117.31,243.25,553.38,27.9,1
133.48,224.09,446.24,29.04,1
136.89,236.62,608.56,23.48,1
122.95,943.45,778.39,16.66,1
96.1,843.0,742.0,9.22,1
127.92,243.64,185.08,8.57,1
126.36,245.78,395.71,14.56,1
119.96,212.18,603.42,25.35,1
134.73,213.24,513.01,34.46,1
129.23,214.33,595.54,32.93,1
125.55,249.45,762.37,26.46,1
130.41,217.84,580.51,33.73,1
126.14,241.59,782.11,32.56,1
119.01,243.76,755.05,27.66,1
118.29,225.61,657.94,24.82,1
121.02,260.51,837.48,21.34,1
128.76,213.78,577.74,45.68,1
133.57,211.17,559.6,39.01,1
124.85,211.9,516.09,48.02,1
136.02,208.49,455.41,29.24,1
136.96,198.65,421.94,29.01,1
128.26,182.95,285.63,23.56,1
132.35,265.78,821.54,23.42,1
120.02,217.0,593.36,18.46,1
122.31,227.14,635.69,27.92,1
137.1,208.02,423.97,27.99,1
132.38,223.79,602.18,59.9,1
129.28,250.24,791.19,32.84,1
129.9,217.53,572.56,44.24,1
131.79,211.52,508.19,38.75,1
129.91,215.44,570.88,33.53,1
134.44,195.89,394.36,25.56,1
115.16,214.68,536.93,30.14,1
129.56,214.92,516.47,25.68,1
140.22,199.34,408.97,22.04,1
107.93,234.15,630.64,20.11,1
141.22,217.94,501.22,22.62,1
127.3,226.64,632.02,37.16,1
115.76,228.64,623.79,37.01,1
127.85,226.76,590.94,32.23,1
126.62,214.72,559.29,32.8,1
120.78,229.29,682.26,36.64,1
140.14,223.67,590.83,26.62,1
130.39,215.88,553.51,33.4,1
131.6,203.32,435.69,24.33,1
124.89,220.9,577.83,35.43,1
114.48,223.96,614.64,27.43,1
132.75,193.92,373.06,24.26,1
126.64,196.36,394.18,33.93,1
122.14,232.34,506.4,28.59,1
134.07,222.48,428.77,31.05,1
110.53,230.26,583.71,20.16,1
129.67,219.11,507.32,53.19,1
139.64,201.24,391.68,23.78,1
121.89,253.4,427.78,19.06,1
140.42,230.79,508.83,30.4,1
123.9,245.26,798.27,38.73,1
124.89,245.27,642.22,35.45,1
121.21,195.17,347.53,39.11,1
129.54,201.57,495.42,32.67,1
122.02,226.37,643.03,40.12,1
123.69,218.8,483.35,37.17,1
130.01,213.0,508.0,32.62,1
133.85,241.99,575.84,29.51,1
129.63,232.17,434.6,34.57,1
133.36,181.42,243.53,15.01,1
128.13,187.87,272.47,18.52,1
116.6,259.65,563.81,20.58,1
131.12,200.29,416.02,39.35,1
119.92,250.71,475.79,27.99,1
123.02,225.67,579.64,30.84,1
129.83,194.62,389.19,24.62,1
139.32,249.16,441.46,26.59,1
134.44,221.97,524.09,27.16,1
128.47,191.4,295.14,27.07,1
125.52,226.65,547.61,33.77,1
131.5,216.31,567.12,27.52,1
119.35,228.38,605.05,30.8,1
129.66,186.94,287.2,13.27,1
131.31,197.95,383.05,18.72,1
87.14,370.0,529.0,54.06,1
133.54,252.82,205.09,25.28,1
134.97,257.71,313.26,37.75,1
126.18,325.12,334.36,16.22,1
131.35,373.2,482.62,27.37,1
125.44,482.89,425.46,18.62,1
141.61,352.5,416.1,54.16,1
120.77,492.58,435.62,48.35,1
114.45,428.05,518.0,118.86,1
122.16,283.66,212.96,39.29,1
126.97,263.55,426.04,27.35,1
129.05,340.82,337.27,25.55,1
130.82,345.07,358.44,24.05,1
117.73,404.3,451.75,34.16,1
112.77,519.93,491.29,28.15,1
132.12,450.6,374.0,82.22,1
130.82,336.87,272.79,10.44,1
133.71,467.47,508.26,61.43,1
122.16,245.15,552.66,21.0,1
118.71,258.92,645.65,23.73,1
131.44,269.22,573.18,47.76,1
135.56,246.06,532.72,36.48,1
124.25,416.0,449.03,55.77,1
126.41,444.83,378.82,7.12,1
143.86,225.75,580.21,27.1,1
123.31,330.12,723.9,59.42,1
119.0,360.98,784.58,60.34,1
135.14,360.5,292.33,38.27,1
126.23,462.8,397.65,18.98,1
125.51,271.88,405.44,30.61,1
121.5,507.79,441.45,10.35,1
122.33,314.47,737.9,30.34,1
113.18,222.42,565.25,37.94,1
147.68,220.23,520.36,20.67,1
134.94,246.0,556.76,29.28,1
128.23,333.88,323.98,20.71,1
116.59,258.47,650.69,36.72,1
122.73,231.42,615.16,31.45,1
129.28,302.64,632.93,62.24,1
126.73,242.94,506.06,27.8,1
130.48,248.62,554.15,41.12,1
153.74,259.24,432.19,21.09,1
106.35,253.08,426.83,36.87,1
131.28,237.84,453.04,28.26,1
117.12,243.42,584.54,35.18,1
133.42,241.77,586.68,22.64,1
134.58,264.57,418.44,22.98,1
120.52,238.02,580.47,20.45,1
131.76,238.77,491.17,31.89,1
111.64,249.41,601.86,26.9,1
120.54,236.58,606.87,26.66,1
133.44,230.63,591.64,18.66,1
121.91,241.61,548.21,29.34,1
123.35,249.68,426.95,24.25,1
142.16,242.57,376.14,25.48,1
145.2,235.77,433.15,25.19,1
117.46,261.06,500.6,24.32,1
122.12,247.32,603.83,16.92,1
121.76,245.62,517.58,21.89,1
133.22,244.86,430.87,38.2,1
125.63,231.71,602.1,23.8,1
135.46,248.65,454.15,44.96,1
118.61,234.82,612.46,27.59,1
133.1,228.88,563.15,25.21,1
140.99,231.06,420.36,30.19,1
125.42,237.47,575.04,21.23,1
122.52,226.46,599.02,26.06,1
129.69,237.97,495.18,33.48,1
112.24,241.72,565.93,29.1,1
129.1,228.83,672.54,30.66,1
134.87,220.73,617.4,24.58,1
127.5,258.0,491.75,44.81,1
122.21,244.49,351.84,16.11,1
131.24,216.31,224.81,20.77,1
102.38,230.6,490.93,24.16,1
125.67,222.46,268.58,29.22,1
125.95,403.83,355.87,8.65,1
125.72,225.56,194.29,14.36,1
125.4,226.67,416.37,46.07,1
131.04,190.14,218.09,22.0,1
124.47,330.99,346.07,40.38,1
131.89,188.57,128.8,10.08,1
130.26,203.96,300.44,50.29,1
134.74,348.82,348.98,41.16,1
87.14,417.0,369.5,28.44,1
100.77,326.53,399.2,12.86,1
126.98,258.44,231.13,19.95,1
138.43,467.18,353.73,41.72,1
128.69,492.52,405.04,18.14,1
119.03,523.72,443.53,15.3,1
125.74,220.44,415.84,33.06,1
139.23,439.42,426.58,80.5,1
126.86,445.15,582.31,20.05,1
128.31,465.58,477.79,34.74,1
139.25,219.8,328.32,28.9,1
123.39,433.1,686.36,24.62,1
133.37,405.78,564.11,36.84,1
121.88,405.27,688.53,36.41,1
131.96,388.64,623.76,79.26,1
143.56,371.41,466.82,45.1,1
116.13,450.65,783.51,20.6,1
124.6,465.89,526.05,104.36,1
122.82,465.0,613.33,42.42,1
125.54,486.33,765.28,31.2,1
129.49,271.45,324.16,29.0,1
133.97,216.65,323.74,24.62,1
119.98,502.57,796.45,41.84,1
125.39,427.19,704.91,55.93,1
131.66,347.9,578.87,38.98,1
121.03,245.74,552.0,38.32,1
134.36,209.25,200.75,12.11,1
134.84,238.03,464.84,33.13,1
106.06,449.0,741.62,45.8,1
121.82,458.66,605.08,16.14,1
129.46,531.62,728.08,85.46,1
128.36,222.97,365.97,47.2,1
138.07,564.67,790.97,56.38,1
106.22,572.68,796.84,82.96,1
137.52,227.18,246.63,14.95,1
128.93,363.23,338.99,33.84,1
98.94,522.12,772.38,93.98,1
106.9,354.92,586.15,77.85,1
126.8,273.75,369.5,21.4,1
134.58,229.74,508.47,28.98,1
93.89,612.0,734.0,98.7,1
126.76,447.33,550.59,49.09,1
162.41,609.0,778.0,80.04,1
121.23,613.69,968.26,64.56,1
121.31,234.41,477.27,38.08,1
129.34,536.36,761.85,78.32,1
122.98,565.38,908.67,27.64,1
134.01,331.98,487.58,46.15,1
126.23,261.5,632.12,22.13,1
132.56,240.69,496.41,34.6,1
129.53,262.82,722.73,23.85,1
126.43,465.79,714.45,48.12,1
113.57,316.09,464.82,64.53,1
114.32,227.91,554.89,28.52,1
125.22,357.98,460.0,38.44,1
131.31,277.36,331.3,21.85,1
126.41,260.77,442.36,40.57,1
140.8,242.95,341.0,21.94,1
121.89,249.87,682.41,51.08,1
132.91,237.47,543.08,21.82,1
137.03,261.31,406.46,19.45,1
123.86,325.31,298.09,22.05,1
115.85,237.49,570.88,21.0,1
122.47,250.97,466.23,30.58,1
132.52,257.9,439.5,17.18,1
111.75,230.83,546.04,30.42,1
144.26,240.46,381.82,18.58,1
127.55,243.82,549.68,30.56,1
140.72,222.06,536.06,28.82,1
130.5,231.98,251.01,41.61,1
119.21,293.13,368.62,34.44,1
126.82,251.49,318.74,39.78,1
123.86,314.09,403.82,30.4,1
126.84,277.14,453.07,16.35,1
129.46,204.75,455.4,41.66,1
106.17,281.12,372.75,23.94,1
135.52,297.0,316.62,70.49,1
130.14,206.63,174.86,23.06,1
123.05,254.35,384.73,56.18,1
120.12,307.88,502.63,22.66,1
121.35,327.42,330.5,100.22,1
88.31,344.67,359.33,73.08,1
120.2,240.33,654.5,52.98,1
133.5,258.46,514.62,26.77,1
128.59,275.37,359.73,19.04,1
130.52,218.09,214.53,26.45,1
121.13,239.76,549.55,24.42,1
126.79,179.61,245.05,36.97,1
121.73,216.15,569.85,45.83,1
118.0,199.78,336.03,31.08,1
124.16,227.11,418.78,50.44,1
127.43,185.45,256.52,15.96,1
122.86,250.2,643.44,28.77,1
133.57,227.22,450.62,37.73,1
133.95,246.99,607.52,26.39,1
126.43,236.79,565.38,41.14,1
125.54,242.77,628.84,41.08,1
130.21,242.08,609.03,32.83,1
124.22,255.47,739.73,28.84,1
127.48,280.16,741.25,40.36,1
123.19,259.75,854.75,32.9,1
118.29,367.62,818.0,45.96,1
126.99,366.57,785.25,33.85,1
117.75,402.65,764.24,42.53,1
126.37,448.17,714.04,22.67,1
130.23,321.17,741.83,17.32,1
120.58,472.34,800.5,42.5,1
128.48,322.92,594.66,26.73,1
128.83,457.87,715.99,35.23,1
126.12,418.36,671.76,36.89,1
128.38,353.05,664.82,26.82,1
121.16,492.71,777.24,25.09,1
124.24,308.88,722.38,50.26,1
127.92,381.05,680.42,43.58,1
140.18,344.26,681.7,42.34,1
114.27,361.26,689.19,30.08,1
127.35,366.86,546.77,24.48,1
127.81,288.27,511.52,23.64,1
134.24,275.6,465.63,27.28,1
126.59,362.3,610.91,37.73,1
126.14,264.81,544.15,20.71,1
133.29,330.1,546.81,21.01,1
129.16,354.65,650.17,31.95,1
117.24,390.63,714.75,45.07,1
129.74,391.31,749.24,31.36,1
125.86,284.05,580.13,23.5,1
110.85,365.74,638.7,83.3,1
123.23,470.74,749.62,31.12,1
133.7,381.45,563.8,61.96,1
138.74,308.93,383.41,14.43,1
125.44,338.4,591.33,47.88,1
132.71,248.75,476.67,29.98,1
133.56,449.69,670.44,30.41,1
128.99,491.52,768.73,28.17,1
118.9,377.0,775.44,57.8,1
121.25,489.44,842.61,45.4,1
129.51,234.25,566.31,35.65,1
137.54,213.0,459.39,32.85,1
132.74,298.88,756.22,32.78,1
122.94,241.18,706.32,30.47,1
129.49,450.8,843.8,88.99,1
133.66,274.18,630.55,37.92,1
123.85,244.81,478.34,75.16,1
125.44,251.11,587.39,28.72,1
127.88,419.7,340.32,19.94,1
121.11,870.8,704.18,16.37,1
96.79,493.33,378.33,103.54,1
117.49,513.56,386.11,104.44,1
116.64,955.71,774.14,20.9,1
93.98,543.0,396.0,156.51,1
135.78,572.21,430.32,77.78,1
118.83,227.8,679.27,28.48,1
136.0,209.25,308.0,14.11,1
131.5,203.89,468.23,42.64,1
132.08,192.15,338.24,24.48,1
120.44,208.22,477.9,36.84,1
116.84,268.62,855.54,22.5,1
120.87,220.3,564.64,38.78,1
128.92,265.24,814.4,26.62,1
135.12,201.59,422.38,34.33,1
122.78,245.81,741.71,30.89,1
136.36,220.7,518.29,36.83,1
128.96,229.95,591.12,46.42,1
126.96,249.73,728.8,37.17,1
131.58,231.82,634.4,36.07,1
116.5,258.36,811.91,17.66,1
119.57,240.39,689.82,28.48,1
139.04,232.72,651.26,26.11,1
127.93,249.34,385.22,32.63,1
126.18,265.34,317.19,19.61,1
119.28,240.12,554.4,19.65,1
128.94,242.21,653.59,18.65,1
153.28,231.27,649.45,22.57,1
114.64,242.98,710.71,30.24,1
122.36,240.47,736.96,29.88,1
126.79,237.06,664.32,38.5,1
148.17,229.55,696.27,27.74,1
132.78,239.17,572.75,29.51,1
153.56,245.33,714.67,19.76,1
115.2,251.58,707.79,25.24,1
135.96,239.15,675.67,33.47,1
142.79,236.62,606.1,29.53,1
118.6,260.08,661.6,33.46,1
129.09,233.28,528.69,34.51,1
125.75,242.14,607.33,27.77,1
149.5,243.12,736.71,26.32,1
123.85,227.11,526.56,33.83,1
132.04,200.27,364.03,34.26,1
137.47,239.66,690.82,31.44,1
138.09,211.43,450.81,30.47,1
124.46,209.84,517.99,36.93,1
111.02,236.74,706.17,28.23,1
130.19,212.56,523.21,41.24,1
131.9,237.21,589.11,45.09,1
135.48,212.25,478.27,30.45,1
125.77,222.64,708.94,30.52,1
130.83,197.38,334.69,22.96,1
135.52,206.93,497.39,25.94,1
119.96,239.95,739.97,30.17,1
133.05,222.23,660.92,61.8,1
123.86,229.08,623.61,33.66,1
118.52,236.09,843.29,33.11,1
109.93,246.77,792.12,28.27,1
124.16,238.02,744.31,37.64,1
133.03,205.73,575.27,26.16,1
126.21,232.22,628.38,29.26,1
134.39,234.19,598.03,30.63,1
137.91,221.58,567.25,29.74,1
137.52,224.94,562.0,31.09,1
135.06,220.28,549.7,48.17,1
124.17,214.76,530.69,43.09,1
133.47,222.57,645.76,27.44,1
130.18,199.01,404.11,36.68,1
128.6,178.72,243.88,25.92,1
125.0,202.32,454.68,26.0,1
128.2,187.28,305.13,29.42,1
132.95,182.66,250.84,15.07,1
128.35,200.31,313.6,30.06,1
130.1,206.32,395.54,48.21,1
122.57,287.62,353.33,25.88,1
126.5,208.16,371.58,31.43,1
129.6,198.64,371.74,42.91,1
99.57,196.26,336.22,20.07,1
131.88,193.2,289.86,23.97,1
117.87,182.14,212.77,31.75,1
127.94,206.29,553.88,29.12,1
121.1,229.14,727.59,32.04,1
127.52,204.71,495.97,26.33,1
126.88,179.61,319.17,31.21,1
115.49,213.16,563.37,34.3,1
126.19,190.97,440.66,37.66,1
112.25,208.08,385.11,31.14,1
123.34,213.66,592.94,30.97,1
118.41,198.61,555.4,28.69,1
127.7,195.13,414.23,44.67,1
128.32,203.06,448.94,53.89,1
129.62,177.69,196.16,10.73,1
129.16,182.21,342.67,27.51,1
131.56,199.68,346.49,27.63,1
128.1,177.34,247.56,15.88,1
125.15,210.79,390.93,30.81,1
138.98,200.75,533.82,25.48,1
138.32,182.84,277.28,15.4,1
132.97,203.87,398.09,25.81,1
122.72,189.5,446.07,33.53,1
116.21,199.2,535.32,25.14,1
129.28,186.23,324.61,26.7,1
130.58,196.46,318.32,21.41,1
127.64,195.4,501.87,30.0,1
133.83,186.96,407.8,28.75,1
116.83,204.77,469.92,40.28,1
134.1,196.17,337.02,31.45,1
120.14,203.72,676.08,27.94,1
131.57,189.67,510.89,18.72,1
130.02,194.42,522.72,45.92,1
129.66,175.5,273.68,14.64,1
122.31,192.35,465.92,49.16,1
141.6,184.24,370.88,12.79,1
115.72,202.15,475.38,28.35,1
124.83,191.92,429.75,45.29,1
132.48,198.31,595.3,33.13,1
131.08,198.28,506.61,53.74,1
139.84,197.44,536.33,22.47,1
122.2,209.26,646.32,29.79,1
132.22,177.5,377.76,20.4,1
125.3,202.55,579.22,34.3,1
126.65,325.4,630.38,37.17,1
108.67,208.57,438.43,19.93,1
140.34,202.88,310.69,15.22,1
130.03,299.37,513.77,23.47,1
134.28,200.53,220.22,25.69,1
108.48,369.0,472.67,33.27,1
125.62,299.03,304.05,45.28,1
125.56,366.86,473.9,35.74,1
119.72,216.8,452.18,29.02,1
139.16,235.0,253.81,19.64,1
129.49,204.95,382.64,25.48,1
131.85,328.55,310.65,15.86,1
132.28,189.76,336.18,27.0,1
120.81,224.59,578.23,42.19,1
129.85,285.75,371.75,32.06,1
121.15,231.48,460.36,26.11,1
142.31,206.66,524.9,23.64,1
133.92,174.3,213.3,9.72,1
120.07,206.65,441.54,30.65,1
120.69,216.05,336.62,37.68,1
141.38,257.44,343.36,39.75,1
124.6,349.5,421.95,70.28,1
120.05,488.12,561.94,18.24,1
129.86,333.84,485.16,34.36,1
112.69,533.06,525.06,45.61,1
139.74,200.69,450.88,24.66,1
111.57,203.59,403.74,26.51,1
125.44,206.39,512.27,33.47,1
132.12,465.34,499.25,38.76,1
124.47,215.15,675.92,28.51,1
125.17,559.05,439.27,15.39,1
109.83,183.7,251.75,16.08,1
130.28,212.64,482.4,21.21,1
131.39,185.47,419.67,13.34,1
141.34,180.88,348.06,18.21,1
121.38,218.36,426.61,19.08,2
122.76,205.96,407.68,17.82,1
124.01,215.6,477.3,24.58,2
125.61,209.65,443.28,25.76,2
107.75,204.13,479.87,22.96,1
140.2,188.59,457.25,30.19,1
122.79,199.74,384.74,23.02,1
117.43,191.18,429.7,24.77,1
130.97,256.35,506.96,18.46,1
132.68,259.13,519.91,23.55,1
132.68,259.13,519.91,23.55,1
133.75,179.71,387.81,19.73,1
116.95,214.56,390.21,23.07,2
116.95,214.56,390.21,23.07,2
136.44,214.04,579.42,17.01,1
125.08,254.81,388.25,20.22,2
144.11,186.94,468.41,20.47,1
121.09,219.42,536.0,30.71,2
136.57,196.39,364.67,24.78,1
115.89,220.33,588.36,25.09,1
132.51,206.37,532.96,28.78,2
121.06,189.12,289.98,14.14,1
138.39,200.24,431.41,22.16,2
124.08,219.16,638.07,22.0,1
139.51,231.16,780.78,27.5,1
99.16,241.22,644.22,34.63,1
142.89,196.0,408.0,23.27,1
115.42,248.38,695.17,16.56,1
126.45,170.71,251.93,27.89,1
116.18,185.28,414.18,37.87,1
127.3,202.57,390.6,19.31,1
131.26,188.84,246.46,13.0,2
120.92,194.29,364.86,28.25,1
132.05,173.09,230.37,10.5,1
113.43,178.52,209.48,8.5,1
139.43,200.56,484.22,24.51,2
126.82,203.24,435.41,19.46,2
128.12,196.3,345.19,17.7,2
141.82,220.88,784.5,36.69,1
131.61,208.76,596.4,27.2,1
132.03,244.07,703.93,23.6,1
138.54,204.22,343.4,27.87,1
131.85,184.97,307.32,15.19,2
136.74,190.69,338.6,19.54,1
113.22,213.24,501.35,16.6,1
119.67,200.5,328.25,14.75,2
116.1,185.05,344.62,19.46,1
130.59,188.84,314.0,15.05,2
130.34,211.0,616.98,22.96,2
112.87,207.37,544.16,24.36,2
129.11,171.1,225.2,19.1,1
134.9,212.47,633.27,30.3,1
115.4,205.88,397.5,22.94,1
113.96,216.48,507.1,25.83,1
131.14,206.69,561.19,29.76,2
139.01,183.27,365.59,15.5,1
113.96,195.06,303.72,24.09,2
122.79,192.27,314.27,19.13,1
136.16,189.57,331.57,15.59,2
118.16,176.86,262.08,21.75,2
132.32,203.6,378.32,24.0,2
142.86,185.31,363.75,16.22,1
112.68,226.62,857.91,29.83,1
128.68,222.39,448.07,24.36,2
137.87,180.83,369.75,21.95,1
108.13,199.33,253.0,20.51,1
129.24,189.75,268.1,25.52,1
117.88,175.53,188.29,17.02,2
136.93,174.65,268.24,13.47,1
144.08,200.44,441.39,23.02,1
119.48,191.93,331.95,22.49,2
132.93,218.95,677.6,22.6,1
114.51,219.6,910.8,20.98,1
136.87,223.9,711.12,22.41,1
136.36,221.15,672.15,16.63,2
125.83,211.12,508.19,14.86,1
133.4,183.39,292.6,18.93,2
121.55,178.5,374.5,20.09,2
129.58,168.42,184.91,11.09,1
132.06,188.67,262.8,12.13,2
118.15,176.37,219.26,14.65,1
124.63,189.42,347.33,24.65,2
118.17,238.62,529.41,19.65,2
123.25,202.27,460.23,18.71,2
121.64,186.0,482.33,15.13,1
135.16,203.81,391.11,12.83,2
129.92,214.1,452.63,14.3,2
113.8,202.69,577.23,37.29,1
138.4,210.91,637.55,24.68,2
111.89,227.07,602.34,20.1,1
109.87,208.56,716.06,26.68,1
127.25,209.15,496.42,18.75,1
129.85,204.12,418.24,23.12,2
113.67,206.62,687.31,32.39,1
122.28,195.83,442.65,29.59,1
120.96,225.79,731.05,23.1,1
131.28,192.75,431.83,20.14,2
133.75,198.69,549.07,29.51,1
137.33,187.25,299.48,17.52,1
118.73,171.8,231.6,13.6,1
127.0,179.4,245.88,13.43,2
141.56,178.03,227.8,18.81,1
118.75,199.39,425.79,22.48,2
135.11,232.15,545.72,24.53,2
116.63,232.33,530.63,22.2,2
126.8,204.46,370.3,16.44,2
126.71,194.52,337.11,10.86,1
107.04,212.48,464.76,21.26,2
131.25,209.72,410.16,15.31,2
122.37,207.95,532.85,26.88,2
124.02,205.43,411.3,16.42,2
128.81,183.88,369.59,16.44,2
140.67,197.21,361.62,15.92,2
132.19,205.24,491.52,17.21,2
124.28,210.75,556.25,18.39,2
126.46,207.6,446.12,23.71,2
132.77,201.38,483.76,22.67,2
135.68,188.98,329.99,17.86,2
130.39,220.61,610.12,25.93,2
118.24,159.2,224.44,16.7,1
129.22,226.75,674.51,26.14,1
125.95,173.53,386.33,12.33,1
123.22,176.67,280.33,14.86,1
126.02,186.18,359.59,16.3,1
133.73,176.32,276.14,13.21,1
126.81,190.56,307.07,18.02,2
101.04,190.09,319.36,23.77,1
128.99,208.6,715.32,18.39,1
115.68,186.14,351.57,30.36,1
120.98,216.5,656.87,25.89,2
143.46,191.92,353.92,18.09,1
115.66,203.73,551.95,22.0,1
132.66,160.03,279.0,12.24,2
125.54,193.29,339.82,15.31,2
128.39,211.47,530.83,12.21,2
115.54,205.23,408.03,15.1,2
126.37,212.58,546.32,18.98,2
127.02,207.24,420.59,16.12,1
114.75,186.87,518.33,20.56,1
123.08,204.0,449.0,10.2,1
125.1,181.23,321.74,21.78,1
141.22,178.34,309.82,18.32,1
113.65,222.43,530.71,34.42,2
106.36,198.83,609.33,16.68,1
137.64,204.92,512.92,21.1,2
140.21,197.72,535.87,25.73,1
122.21,210.26,439.71,24.01,1
120.4,226.63,659.59,22.56,2
132.97,195.58,392.88,22.42,2
110.81,188.67,446.5,18.71,1
135.09,211.86,527.76,28.69,1
121.2,197.47,351.58,15.53,2
133.62,160.98,156.91,8.76,1
118.98,189.16,330.98,20.04,1
138.58,188.31,292.87,16.82,1
119.56,189.73,392.84,30.27,1
133.62,172.0,239.14,8.7,1
124.53,188.03,356.29,17.16,1
134.75,195.42,450.38,18.68,2
120.98,209.56,461.97,19.34,2
116.57,226.79,582.0,30.48,2
117.06,183.84,410.08,20.42,1
137.69,213.0,493.62,38.11,1
113.77,181.44,271.84,13.88,2
117.1,196.34,373.59,17.91,1
112.95,217.96,564.87,22.7,1
123.21,184.75,490.32,28.39,1
134.61,208.97,756.77,24.66,1
131.31,160.01,174.1,8.57,1
120.85,172.77,240.68,13.78,1
129.15,194.26,382.09,15.1,1
121.87,178.63,294.79,12.33,2
146.26,206.34,536.03,15.97,2
121.29,210.83,661.67,19.36,2
138.36,190.44,426.12,20.49,1
125.36,206.4,439.6,11.68,2
129.64,200.17,419.72,25.54,1
130.6,192.52,346.21,18.74,1
129.46,203.52,341.45,17.43,1
125.36,169.71,223.02,21.03,1
111.62,186.5,281.75,19.98,1
114.54,207.91,437.58,28.37,2
119.41,186.92,274.23,27.08,1
117.83,202.5,409.0,11.3,1
133.74,207.61,495.94,13.0,2
114.9,202.62,505.12,20.8,2
132.74,188.35,456.35,16.81,2
146.29,204.27,433.27,10.67,2
138.71,201.72,426.8,19.25,2
142.25,197.25,433.25,11.71,1
124.26,222.88,567.86,21.24,2
138.05,216.51,533.94,28.64,2
135.7,223.45,610.24,24.71,2
125.65,201.3,590.19,23.63,2
125.65,201.3,590.19,23.63,2
129.74,209.82,467.1,18.92,2
130.11,209.12,530.55,20.02,2
115.82,221.37,497.66,15.19,2
114.0,207.74,599.11,26.91,1
123.01,191.33,439.23,15.38,2
137.38,215.92,439.37,17.36,1
124.07,200.73,389.39,17.66,2
129.22,206.85,483.68,21.83,2
124.36,201.62,575.78,20.82,1
128.79,233.05,734.29,25.61,1
132.81,193.72,342.25,18.59,1
116.37,217.08,480.25,22.02,2
141.78,196.8,390.35,20.51,2
146.43,192.5,593.57,28.33,1
122.8,202.34,322.29,15.84,2
125.45,187.26,239.76,14.63,2
87.59,186.25,360.0,14.84,1
123.23,190.36,289.19,19.93,1
116.72,190.88,376.88,24.86,1
127.53,203.48,470.62,23.63,1
106.84,193.67,512.37,34.46,1
145.65,191.98,425.7,23.56,1
150.1,224.0,529.47,14.09,2
116.49,229.92,525.86,27.46,2
142.37,224.83,695.75,24.07,2
128.71,197.27,483.38,29.67,1
129.68,197.68,420.02,18.95,2
132.47,216.76,584.47,22.56,2
130.34,210.29,488.94,21.32,2
119.36,215.57,476.63,14.33,2
130.72,211.78,499.59,28.38,2
120.18,219.2,492.43,20.63,1
130.57,207.31,443.75,10.35,1
130.79,175.94,285.38,15.62,1
136.9,188.5,429.75,39.9,1
121.18,180.47,292.35,11.67,1
138.0,236.4,673.0,29.06,2
139.89,229.86,515.38,31.61,2
93.95,184.17,462.0,25.33,1
147.03,175.09,244.03,9.24,1
132.95,212.52,469.21,17.37,2
119.98,215.15,493.46,14.79,2
150.18,225.0,540.5,13.91,2
128.29,232.97,558.76,18.25,2
120.34,196.0,385.0,32.68,1
129.63,174.7,239.57,13.46,1
131.38,187.37,364.02,24.13,1
132.65,168.0,220.07,16.2,1
122.03,176.25,335.0,14.44,2
119.38,195.69,411.23,14.16,2
127.47,182.22,254.29,15.52,2
123.52,221.72,736.44,27.5,1
136.8,210.35,513.62,11.96,2
122.3,213.55,527.26,22.93,2
104.31,202.0,413.0,18.58,1
121.05,224.32,465.06,21.07,2
133.53,192.8,349.84,21.07,2
119.13,196.91,442.88,39.36,1
144.13,239.0,567.0,15.77,1
128.84,170.93,287.0,23.55,1
109.97,194.6,361.4,23.75,2
101.58,208.8,513.2,31.08,1
117.56,225.22,541.39,28.12,2
122.54,221.38,456.44,17.56,2
139.97,221.12,624.61,37.42,1
105.48,339.67,609.33,41.35,1
125.06,211.29,453.4,13.3,1
112.88,194.0,391.67,16.2,1
129.34,183.67,356.67,29.21,1
122.01,239.0,542.17,23.85,2
125.81,195.54,361.32,15.27,2
137.22,216.83,458.85,28.77,2
127.99,199.75,566.75,36.86,2
114.23,221.66,563.9,36.53,2
130.56,216.32,566.65,16.86,2
138.33,166.93,317.52,14.92,1
130.39,185.81,277.28,22.65,2
122.25,167.54,272.92,18.81,1
138.67,207.73,537.23,27.58,2
131.8,211.45,598.5,31.47,2
114.88,216.76,567.72,29.52,2
134.31,198.78,352.02,20.94,1
117.89,177.16,340.37,35.71,1
128.22,179.0,257.43,14.92,2
140.96,213.56,620.51,21.7,1
128.7,197.19,608.44,20.66,1
117.15,179.26,303.04,24.12,1
126.28,185.41,283.04,11.66,1
117.05,189.95,328.6,27.35,2
133.18,198.69,244.62,20.5,1
132.71,172.44,144.88,5.77,1
127.53,249.02,609.97,17.06,2
121.49,226.62,470.92,23.96,2
123.59,236.51,675.24,20.62,2
118.62,229.54,485.46,21.2,2
138.12,183.57,505.57,27.5,1
150.92,191.56,622.39,14.22,1
127.41,173.6,331.05,26.83,1
132.84,189.86,367.46,21.01,2
120.26,229.18,519.88,19.7,2
108.23,159.77,201.77,14.89,1
129.08,219.0,452.47,13.44,2
132.91,203.85,451.54,23.32,2
144.4,197.17,570.74,21.12,1
128.63,207.3,384.3,16.74,1
141.55,257.78,292.64,17.94,1
110.28,223.22,487.44,18.25,2
118.89,168.0,322.41,18.52,1
111.71,198.24,632.47,32.17,1
124.45,165.91,278.0,12.52,1
135.9,192.31,339.26,17.43,2
126.66,229.56,652.75,20.15,1
131.42,182.04,276.94,18.71,1
130.37,195.15,494.15,25.51,1
127.66,197.64,411.12,21.24,2
125.31,210.3,517.0,23.2,2
