a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
-0.3461,-0.3501,0.2116,0.3569,4.3534,9.9608,0.9387,8,N
-0.4835,-0.3924,0.2889,0.3139,1.2682,4.2381,0.3754,6,P
0.4588,0.4323,-0.0826,-0.03,4.5365,8.7101,0.6434,6,N
-0.3942,-0.3054,-0.0119,-0.303,0.6869,2.5048,0.5893,7,P
-0.1079,-0.2743,-0.235,0.4243,1.2811,3.3673,0.5437,8,P
0.0137,-0.0942,-0.4995,-0.4378,18.6752,0.9876,0.9196,6,N
0.3916,-0.4163,-0.201,-0.4158,6.5089,3.3263,0.7491,5,N
-0.0082,0.3234,0.0003,0.2856,4.4652,4.9723,0.7007,6,N
0.1931,-0.3437,-0.1341,-0.4769,2.9911,4.412,0.4187,7,N
-0.1763,-0.1006,-0.4255,0.173,1.5267,2.9983,0.8024,8,P
0.4257,-0.4661,-0.2193,0.2063,1.0546,2.5341,0.8606,8,P
-0.3812,-0.3758,0.2701,-0.3227,8.8361,0.6342,0.7882,8,N
0.1489,-0.3892,-0.0257,0.4419,2.9,1.8641,0.6156,6,P
-0.3294,0.1343,-0.2181,-0.2341,3.2858,3.8558,0.5313,5,N
0.2321,0.3999,0.1124,0.2935,3.1644,6.8921,0.5047,7,N
-0.1664,0.1578,-0.3556,-0.3818,3.5422,3.2417,0.6279,5,N
0.2819,0.4011,0.3517,0.2554,2.079,1.0139,0.6229,7,P
-0.1859,0.2939,-0.3336,-0.3055,0.1308,1.93,0.5801,5,P
-0.4926,-0.0041,-0.2657,0.2492,2.5121,6.042,0.7064,8,N
0.0691,0.0662,0.122,-0.1206,0.0852,3.8564,0.7808,7,P
0.4554,-0.0799,0.0867,0.145,1.7951,0.003,0.7535,5,P
-0.1789,-0.0827,0.4005,-0.4299,3.6332,0.7983,0.6703,6,P
-0.2967,-0.2076,0.2801,-0.1551,0.1009,2.1511,0.6601,6,P
0.4211,0.0429,0.3365,0.0104,8.1147,4.0108,0.8856,8,N
0.3806,-0.4445,0.2685,0.0135,8.0328,1.7685,0.8475,7,N
0.0157,-0.3471,0.057,0.2192,2.8175,11.6164,0.7972,6,N
0.4552,0.3784,-0.0683,0.177,4.3098,2.5219,0.8303,5,N
-0.3919,0.2754,-0.4622,0.1668,1.6014,1.8664,0.5157,7,P
0.3659,-0.1132,-0.4974,0.2034,3.4587,0.8099,0.2221,7,N
0.308,-0.1017,0.0006,0.0194,7.5558,0.041,0.7016,5,N
-0.2185,-0.3449,0.1198,0.4014,5.6896,1.2795,0.1105,6,N
-0.0565,0.4198,-0.1238,0.1856,5.0448,2.0466,0.725,8,N
0.0382,0.0631,-0.0026,-0.0367,3.4696,0.7344,0.6437,8,P
-0.4941,0.3427,-0.3563,0.0904,2.5074,1.4466,0.3394,7,P
0.2324,-0.1663,0.1239,-0.4779,2.2215,0.1158,0.6599,6,P
0.2101,0.4094,0.4774,-0.0606,5.3576,2.467,0.5137,5,N
-0.4615,-0.4818,-0.3528,0.2964,10.8669,2.3814,0.8177,5,N
-0.4998,-0.4482,0.4237,0.3261,2.5161,0.573,0.2553,8,P
0.3251,0.4547,-0.3037,-0.0191,1.7218,0.078,0.5836,7,P
0.496,0.0354,-0.0586,-0.2052,3.6694,2.2771,0.4719,8,P
-0.0075,0.3022,-0.338,0.3297,2.3108,0.1759,0.3682,5,P
-0.2782,-0.2393,-0.1505,0.1005,7.9173,10.6018,0.6798,6,N
0.0359,-0.1409,0.4365,0.2595,6.85,0.9993,0.8638,7,N
0.376,0.0316,0.4203,0.0154,0.6516,5.1741,0.6279,8,P
-0.3539,-0.4358,-0.4782,-0.0057,1.3912,1.3418,0.7283,5,P
0.3998,0.4029,0.0085,0.1818,0.5963,0.6916,0.7039,5,P
0.1898,0.0692,-0.4169,-0.2051,0.3411,4.7603,0.7036,5,N
-0.243,0.442,0.4765,0.2108,1.7232,1.4641,0.1314,7,P
-0.1811,-0.2609,0.4278,0.1533,1.0849,8.0005,0.6237,8,N
-0.3699,0.094,-0.4726,-0.0867,2.0068,5.3613,0.5829,7,N
0.0471,-0.4691,-0.1216,0.4593,0.4536,0.0841,0.3293,8,P
-0.0762,-0.4965,-0.2568,0.1333,6.0782,1.3314,0.581,8,N
0.2365,-0.3892,0.0084,0.3099,3.2471,8.3561,0.3238,6,N
0.3824,-0.0834,-0.3961,0.2193,3.7439,1.1538,0.6392,5,P
-0.2135,-0.1347,0.3174,-0.1855,0.1779,3.8384,0.7023,7,P
-0.4265,-0.167,0.4727,-0.4334,1.8847,8.6173,0.629,8,N
-0.4479,-0.3515,0.4914,-0.3655,0.5785,1.699,0.3206,5,P
0.392,0.0219,0.4166,-0.3,0.17,6.5444,0.4165,7,N
-0.1697,-0.3565,0.1868,0.3928,0.7859,0.2838,0.7784,7,P
-0.0316,-0.014,0.0584,0.0653,0.4621,1.2136,0.8511,5,P
-0.4768,-0.3722,0.0302,0.1733,1.7951,1.279,0.5567,8,P
-0.4935,0.3814,-0.1026,0.4678,8.0321,4.6331,0.3728,8,N
0.4459,-0.0949,-0.1889,0.3341,0.9116,3.4313,0.5018,8,P
-0.428,0.0189,0.2541,0.1028,7.9291,7.94,0.8366,5,N
-0.4548,0.2704,0.2776,-0.1183,4.7767,0.8279,0.7952,8,P
0.4762,0.031,0.4361,-0.2187,7.5151,2.3059,0.7021,8,N
-0.4127,0.3164,0.3704,0.0666,1.6718,8.3232,0.7508,7,N
-0.1869,-0.242,-0.245,-0.177,1.3828,1.908,0.8282,7,P
-0.4452,0.2695,-0.2956,0.0006,2.3007,3.196,0.4558,8,P
0.367,0.0389,-0.0312,-0.1496,1.0092,0.7242,0.5941,5,P
0.3487,0.0925,0.4243,0.0687,0.2394,0.403,0.2846,7,P
0.4661,0.2385,-0.4388,0.2662,2.2048,4.5617,0.2857,5,N
0.3051,-0.1655,-0.2622,-0.2036,1.27,0.4143,0.6309,8,P
-0.2705,-0.0412,0.4543,-0.0712,0.4219,1.8195,0.9232,8,P
0.2122,0.1756,0.2502,-0.4748,2.8789,0.3666,0.518,7,P
0.4132,0.1244,-0.2499,-0.4463,0.1034,5.4026,0.6127,7,P
0.4897,-0.1853,0.279,-0.2024,1.6674,0.8992,0.7369,6,P
0.1662,-0.0386,0.0783,-0.4542,4.3811,0.7382,0.5959,6,P
-0.3109,-0.1952,0.072,-0.1404,5.6044,3.3202,0.9104,6,N
0.0896,0.4638,-0.482,-0.2744,8.9753,4.2801,0.5644,5,N
-0.4529,0.1418,-0.4098,0.1642,1.635,14.0008,0.4778,8,N
0.4862,-0.4565,-0.2763,0.2511,1.3367,4.4818,0.6908,6,N
0.0174,0.4724,0.4119,-0.0235,8.6873,15.1176,0.2494,5,N
-0.0577,-0.4938,-0.4784,-0.4265,1.2882,5.8642,0.748,6,N
0.4204,0.4722,0.3167,0.1996,0.7987,3.5415,0.5475,6,P
-0.3606,0.0496,-0.0443,-0.3724,3.5761,6.7052,0.786,7,N
-0.2098,-0.3248,-0.145,0.1765,1.1779,0.4538,0.2872,8,P
0.4287,0.4322,-0.2669,0.1793,2.4166,1.8553,0.3779,8,P
-0.1074,0.3511,0.1342,-0.1021,1.0773,4.0222,0.6,8,P
0.3071,0.43,-0.3911,0.2943,0.2955,1.8891,0.5059,5,P
0.4981,0.1668,0.0285,-0.4397,3.0388,4.9886,0.5118,7,N
0.1836,-0.1639,0.2026,-0.2981,3.228,0.7369,0.2915,8,P
-0.4635,-0.1793,-0.3597,0.3164,0.6499,2.7678,0.7168,8,P
0.3677,-0.2334,-0.2056,0.4358,3.7814,5.3019,0.6602,5,N
0.3261,0.276,0.4247,-0.0953,1.7345,5.0494,0.802,6,N
0.2478,-0.0706,-0.1764,0.4626,2.0697,7.3261,0.3445,5,N
0.3767,-0.4545,-0.0892,0.0709,1.8065,0.0993,0.6894,5,P
0.4018,0.4949,0.4211,0.0678,1.9668,1.658,0.8654,7,P
0.0184,0.2721,-0.3998,-0.1249,6.4761,0.8562,0.3232,5,N
-0.2237,-0.4092,0.3585,-0.3922,1.4952,2.8714,0.4688,8,P
-0.4892,-0.099,0.246,-0.177,5.3423,6.5936,0.2679,8,N
-0.4123,-0.0901,-0.1674,-0.0267,0.8698,3.0797,0.4789,7,P
0.0488,-0.2194,-0.2871,0.2807,1.0025,1.111,0.6266,5,P
-0.2257,0.0159,-0.1093,-0.0577,12.6444,4.4918,0.5833,8,N
-0.0038,-0.4482,0.2931,0.0165,5.2136,1.3743,0.6606,5,N
0.2374,0.3484,-0.4406,0.1804,3.6252,1.1486,0.7167,5,P
0.4189,-0.4434,0.0132,-0.4718,7.2748,9.9686,0.5317,6,N
-0.1599,-0.4316,-0.1229,-0.2215,1.1174,1.17,0.1887,5,P
0.3129,0.4832,0.3045,0.111,3.4269,2.5144,0.4898,8,P
0.3267,-0.0776,-0.1679,0.3902,11.3092,2.7785,0.6172,6,N
0.2364,0.4831,0.0356,-0.3545,1.3971,4.8088,0.8398,8,P
-0.3489,-0.1253,-0.3017,0.3862,1.1573,9.7196,0.6102,6,N
-0.2498,-0.0376,0.3769,0.0012,8.567,4.8423,0.1334,8,N
0.2568,0.4879,-0.492,-0.1751,0.6448,0.4393,0.4946,6,P
0.4881,0.3948,0.4067,0.3239,0.6898,11.385,0.5985,8,N
-0.02,-0.2087,-0.3751,-0.2514,3.8833,0.3973,0.3143,5,P
-0.4438,-0.1874,-0.4493,0.4399,0.1756,0.4665,0.5909,7,P
0.0343,-0.2934,0.4075,0.3396,5.3797,1.7931,0.6275,7,P
-0.3111,-0.0936,-0.2251,-0.1425,0.3939,0.532,0.5114,5,P
-0.1183,0.0525,0.1336,-0.3786,3.8422,5.3704,0.7942,5,N
-0.0225,0.1942,-0.0015,-0.1889,5.2969,2.5274,0.6474,5,N
-0.2952,-0.1378,0.3729,-0.4887,3.1881,2.7941,0.7839,6,P
0.0483,0.1325,-0.0479,0.3734,0.2998,1.7777,0.4761,5,P
-0.1777,0.4344,0.2824,0.1697,1.9398,6.9623,0.62,6,N
0.2805,0.2965,-0.2831,-0.0713,3.2789,4.7906,0.6672,7,N
-0.0577,0.1469,-0.1527,0.0378,1.9827,0.5451,0.2158,6,P
-0.2636,0.15,0.4764,-0.4011,8.823,1.4222,0.5407,8,N
0.3256,0.4917,0.2822,-0.2067,4.5428,1.5199,0.63,7,P
-0.3576,-0.4467,-0.0717,0.3827,2.6902,1.2687,0.3893,5,P
-0.3095,-0.3728,-0.2397,0.379,2.0608,0.5041,0.7131,5,P
0.4019,-0.0298,-0.3819,0.3307,1.6578,6.5629,0.6929,6,N
0.1057,-0.4038,-0.4799,-0.2006,0.2429,1.3808,0.4378,6,P
0.1192,0.4748,-0.2303,-0.2846,12.0307,2.4526,0.4323,6,N
0.0085,0.0595,-0.0718,0.3707,2.3495,1.7955,0.7076,5,P
-0.0856,-0.1147,0.3614,-0.0954,0.6604,1.7159,0.8242,6,P
-0.0585,0.1366,0.0688,0.3475,1.4929,7.5753,0.7963,8,N
-0.2291,0.1535,-0.0509,-0.276,20.3333,1.0438,0.6906,6,N
-0.1519,-0.1386,-0.0967,0.0019,5.2713,4.3962,0.5746,6,N
-0.2189,0.1132,0.3282,-0.082,3.2912,4.4848,0.8674,8,P
0.0754,-0.0674,0.2699,0.0987,6.2828,0.5291,0.7217,8,P
0.3068,0.4805,-0.0458,0.1135,0.6172,2.299,0.7435,8,P
0.0545,0.2536,0.3426,-0.0862,1.9148,4.3478,0.8116,6,P
0.0593,-0.1763,-0.0364,0.1852,0.4815,2.971,0.6865,6,P
0.3024,0.1616,-0.1114,0.2322,0.6898,1.3211,0.4561,6,P
0.3274,0.0583,-0.4817,-0.3991,2.4739,1.5231,0.6174,6,P
0.0753,-0.368,0.4227,0.1272,4.8445,2.8671,0.6814,7,N
-0.3057,-0.02,-0.4724,0.2311,3.0558,0.1818,0.6615,5,P
0.4837,0.4159,0.3006,0.3732,1.8592,0.785,0.8085,5,P
-0.2784,0.0645,-0.1712,-0.4032,2.6822,1.3439,0.5069,8,P
0.2937,-0.2515,-0.1009,-0.1882,7.058,1.016,0.6629,7,N
-0.3981,0.0993,-0.4681,-0.0857,1.1516,3.1313,0.0859,8,N
-0.0554,-0.0457,0.1177,-0.4874,1.45,8.5079,0.4195,7,N
0.3301,-0.342,0.0128,0.2377,8.0175,7.9718,0.4058,6,N
0.3941,-0.3263,0.3201,0.0124,0.9241,1.5697,0.3117,8,P
-0.0198,-0.1914,-0.2075,-0.1539,2.5047,9.9524,0.6955,5,N
0.4353,-0.3309,0.0442,0.4493,0.7027,3.716,0.5823,8,P
0.0575,0.3892,-0.273,-0.1304,15.8661,0.2725,0.5828,8,N
-0.3216,0.418,-0.0084,-0.1502,1.413,0.6051,0.7282,5,P
0.4387,0.3438,-0.2704,0.2811,2.8437,11.8774,0.5886,5,N
-0.2566,-0.0579,0.4554,-0.2737,7.3398,6.8378,0.4713,6,N
-0.2317,0.3449,0.1391,0.0316,2.2457,2.0037,0.7665,7,P
-0.0416,0.4877,-0.0213,0.2934,3.3767,0.5073,0.7827,6,P
-0.1925,0.472,0.3042,-0.2825,2.6814,3.9521,0.4436,6,N
-0.0853,0.0953,0.1789,-0.1397,3.836,16.7379,0.6142,6,N
0.2938,-0.4344,-0.0889,0.0336,0.8067,10.6784,0.481,7,N
0.0229,0.3913,-0.466,0.1001,1.4152,3.4693,0.525,8,P
-0.1664,-0.3908,0.2884,0.402,0.6645,2.1788,0.8095,5,P
-0.0587,-0.1551,-0.4715,0.2773,4.5611,3.8123,0.7931,7,N
0.1535,-0.3127,-0.3139,-0.4258,1.1228,0.0278,0.7681,8,P
-0.2496,-0.0565,-0.4219,-0.3727,7.1958,1.6358,0.884,5,N
-0.362,-0.471,-0.1018,-0.3608,0.519,4.9419,0.7698,6,P
0.3553,0.3836,-0.202,-0.1264,2.9611,4.2558,0.4669,5,N
-0.2227,-0.2263,-0.4019,0.2523,6.8501,0.4965,0.3831,5,N
0.2244,-0.3251,0.0893,-0.1387,2.5816,0.6676,0.7034,6,P
-0.2011,-0.0001,-0.0154,0.1444,6.9556,6.7279,0.4829,6,N
0.2359,0.053,-0.0671,0.4686,0.6193,5.2312,0.7768,8,N
-0.2224,0.0957,-0.4534,0.1461,0.0071,0.7521,0.2522,8,P
0.2604,-0.3162,0.2576,0.2953,0.4501,0.2806,0.3941,5,P
-0.1596,-0.0114,-0.1339,-0.3815,1.5491,5.9917,0.2261,6,N
0.2699,-0.1603,0.1306,0.3421,0.6438,3.4096,0.488,8,P
0.1024,-0.2976,0.0544,0.4713,0.0208,2.7339,0.9203,5,P
0.3171,-0.1005,-0.0087,0.1451,7.845,5.5163,0.5894,5,N
-0.0838,0.1876,0.4503,0.053,0.506,4.3862,0.6878,5,P
0.0316,-0.4402,-0.185,-0.0835,0.8575,2.4759,0.3695,6,P
-0.4043,-0.4092,-0.302,0.2617,10.9238,1.148,0.8297,5,N
-0.2918,0.0071,0.3556,-0.1242,4.7573,1.4296,0.7677,8,P
0.4465,0.2266,0.2171,-0.0425,1.5006,0.6959,0.2233,5,P
0.2242,-0.446,0.3854,-0.3243,4.1243,1.9703,0.2304,8,N
0.4242,0.0394,-0.0064,0.4871,4.529,0.0981,0.3023,5,P
-0.2853,-0.2933,-0.4589,-0.406,1.6012,5.4573,0.6917,7,N
0.3568,-0.0167,-0.2396,-0.254,0.0153,2.6459,0.6952,7,P
0.1974,-0.2927,0.3839,-0.1733,1.1201,1.0668,0.9234,8,P
-0.3184,-0.1757,-0.0375,0.1721,0.0981,2.6745,0.5028,7,P
-0.3675,-0.0423,0.0553,0.22,0.8812,0.122,0.1379,5,P
-0.3409,-0.1718,-0.1585,-0.3715,4.8829,0.6073,0.9028,8,P
0.0415,0.2765,-0.4057,-0.0038,6.3972,1.506,0.4628,8,P
-0.2022,0.1631,0.4617,-0.0366,1.9797,0.5161,0.8064,5,P
0.2076,-0.3225,0.171,0.4883,2.3278,3.3686,0.443,7,N
0.4042,-0.0594,0.118,-0.3584,1.1123,3.6102,0.4365,7,P
0.2026,-0.2615,0.0005,-0.0342,0.267,1.7282,0.7764,6,P
-0.362,0.2765,-0.0117,-0.3889,2.0986,0.3833,0.5423,7,P
0.4473,0.3005,-0.4531,-0.172,7.3048,5.5839,0.3851,7,N
-0.4106,0.2249,0.1904,0.2456,1.3615,1.2466,0.7816,5,P
0.0296,0.2416,-0.0922,-0.3336,0.4249,4.0166,0.5834,7,P
-0.1203,0.469,0.4708,0.3372,0.014,11.4798,0.71,8,N
0.3342,-0.4634,0.0756,0.1353,3.4756,2.3845,0.8055,7,P
0.005,0.0793,-0.0002,0.2645,6.9873,2.7788,0.8838,5,N
-0.3924,0.3777,-0.2002,0.2057,4.6599,1.9626,0.3615,5,P
-0.1831,-0.3097,0.0556,-0.4988,2.9368,5.3155,0.7019,6,N
-0.1192,-0.2002,-0.479,-0.2612,10.211,4.6789,0.9033,7,N
-0.2216,-0.428,0.2395,0.4834,0.5396,1.3911,0.532,5,P
-0.4605,0.2234,-0.0025,-0.179,2.0256,0.2711,0.7918,5,P
0.1365,-0.3661,-0.0636,-0.4617,0.4688,0.4702,0.8233,8,P
0.0023,-0.4146,-0.0465,-0.4221,3.1635,6.8928,0.4125,5,N
-0.3689,-0.4906,0.264,-0.3988,0.1095,7.4908,0.7781,5,N
0.3848,0.4957,0.2296,-0.2942,1.3141,0.1681,0.4782,7,P
0.1105,0.4083,0.2744,-0.1339,0.1777,0.3793,0.4728,6,P
0.0262,-0.3262,-0.0467,-0.4574,1.3466,0.605,0.6254,6,P
-0.0163,-0.0108,0.1736,0.0601,5.0348,6.7776,0.5947,6,N
0.3378,0.2694,0.1216,-0.4217,1.109,0.1334,0.6108,6,P
0.1255,-0.1044,-0.4261,0.0456,0.2762,2.1929,0.555,6,P
-0.2514,-0.0726,0.3682,0.0717,2.4315,0.8142,0.8683,8,P
0.0782,0.4879,-0.437,0.0815,1.6214,1.429,0.4523,8,P
-0.4105,-0.1627,-0.1862,-0.0805,0.4878,0.0319,0.4203,8,P
-0.2515,-0.1471,-0.1499,-0.0964,2.6917,0.7744,0.8284,6,P
-0.0778,0.3549,-0.2652,-0.3032,0.8159,1.3154,0.6655,7,P
-0.1074,-0.2366,0.1136,-0.2581,4.3285,0.4486,0.7496,8,P
0.3812,0.235,-0.2855,0.0961,1.425,3.4469,0.4676,5,N
-0.1991,0.1795,0.3274,-0.2028,5.6958,5.0581,0.238,7,N
-0.2855,0.0954,0.3649,0.3592,0.5598,1.0241,0.2282,7,P
0.1136,0.4276,0.1533,-0.2297,0.4687,2.117,0.3157,7,P
0.0552,-0.4232,-0.4491,-0.122,0.2629,2.4294,0.7045,5,P
-0.2788,0.4736,-0.475,0.3203,2.4565,2.5509,0.8343,5,P
-0.289,-0.2002,0.4346,-0.319,2.5969,2.0207,0.5149,5,P
-0.203,0.205,0.1793,-0.3549,1.5154,0.4436,0.6706,6,P
0.0427,0.2551,-0.0838,-0.1616,9.7185,3.9895,0.7567,8,N
0.3412,0.1555,0.4548,-0.19,0.2917,3.9719,0.6052,6,P
0.4486,-0.4318,0.1297,-0.3557,1.4821,1.1647,0.074,7,P
-0.2172,-0.3478,-0.3734,0.309,2.116,1.2658,0.391,8,P
-0.343,-0.4297,-0.2071,-0.0135,0.7318,1.7152,0.8346,6,P
0.3402,0.2112,0.2573,0.2443,6.9262,5.9088,0.4627,5,N
-0.0245,-0.1287,-0.1369,-0.0979,1.8834,1.9416,0.7923,5,P
-0.1186,0.4005,0.113,-0.0436,0.6599,2.5317,0.7064,7,P
-0.2165,0.3386,0.23,0.2725,2.3725,2.0715,0.5288,7,P
-0.0138,-0.258,-0.2725,-0.3983,2.9838,1.4136,0.3165,8,P
0.1924,-0.2438,0.083,0.3208,0.7402,0.0272,0.1589,6,P
-0.2785,-0.2564,-0.4612,0.4906,5.4751,4.1649,0.355,6,N
-0.1006,0.4442,-0.2932,0.0448,0.3418,0.5942,0.3043,8,P
0.102,-0.2522,0.4042,0.4629,1.239,0.1064,0.3886,8,P
0.3342,-0.2822,-0.0056,-0.1342,0.502,10.075,0.4963,6,N
0.4794,0.0547,0.325,-0.4135,1.0605,2.104,0.4499,5,P
0.4695,-0.4539,-0.4476,-0.3939,0.3005,4.0721,0.5903,7,P
0.0408,0.2242,0.3383,-0.413,1.1714,1.8436,0.4351,8,P
-0.0092,-0.1479,0.4151,0.0073,11.845,0.0201,0.5657,5,N
0.3489,0.243,0.2966,0.452,2.0298,2.7136,0.5558,8,P
-0.2475,-0.002,0.3695,-0.0035,1.48,2.1545,0.4955,7,P
-0.3664,0.3481,0.2393,0.0392,6.2228,3.7602,0.3812,8,N
-0.3994,-0.1867,-0.3107,-0.4623,10.6974,3.436,0.5818,7,N
-0.3332,0.3641,0.2853,-0.1734,4.4407,7.1728,0.7192,5,N
-0.0001,-0.2614,-0.0334,0.4775,0.0998,0.0903,0.4772,7,P
0.3542,-0.1651,-0.1306,-0.4088,0.0336,6.3615,0.5235,5,N
0.1267,0.0648,0.0574,-0.4796,11.4499,1.967,0.235,8,N
0.2589,0.1052,0.0237,-0.4151,3.7793,2.3478,0.721,6,N
0.1174,0.3071,0.2335,0.4327,3.3993,4.62,0.5659,8,N
0.2589,-0.31,0.2753,0.0325,1.7625,3.1718,0.73,8,P
-0.4265,0.2706,0.4161,0.2716,3.7065,5.8484,0.5757,7,N
0.02,-0.3425,0.1156,0.3777,5.1527,0.7807,0.4977,8,P
0.3798,0.358,0.1393,0.4533,0.9553,10.1489,0.5755,5,N
0.1815,-0.0708,-0.3446,-0.1855,6.7654,1.3691,0.7127,8,N
0.2073,-0.1758,0.1223,0.4438,5.3619,1.594,0.239,8,N
-0.3561,0.129,-0.3817,-0.2235,8.1673,9.4748,0.7298,5,N
0.2568,-0.1505,0.2875,-0.3623,8.3258,0.5951,0.5153,6,N
-0.1205,-0.3243,0.4994,0.0988,0.865,0.0252,0.4581,7,P
-0.4491,0.0995,-0.4189,-0.3035,7.7852,8.1263,0.7714,6,N
-0.3549,-0.0741,-0.395,-0.0877,4.5634,0.9558,0.1101,8,N
-0.0543,0.0801,-0.3511,0.0394,2.5917,4.8887,0.5656,5,N
-0.3352,-0.429,0.0601,-0.4175,0.7347,3.5307,0.4772,7,P
-0.0471,0.1546,0.4512,-0.4104,9.8529,4.4292,0.249,6,N
0.0458,0.2401,-0.0564,-0.1673,1.3485,2.2938,0.7927,7,P
0.4353,0.0453,0.4229,0.324,2.3231,5.3448,0.7702,6,N
-0.117,-0.0387,-0.4456,-0.2929,6.8859,0.1189,0.3008,5,N
-0.3486,-0.1924,0.2736,0.2828,2.78,4.6473,0.5444,6,N
0.1058,0.1066,-0.4054,-0.4578,1.679,0.4348,0.1447,6,P
-0.3503,-0.214,-0.3528,0.1308,0.5018,1.5305,0.3858,5,P
0.1644,0.1412,-0.3508,0.3039,0.6068,0.326,0.6482,5,P
-0.4338,-0.17,0.165,-0.1675,0.1761,7.8857,0.7694,5,N
0.0648,0.23,-0.0225,0.1174,1.2721,4.1299,0.6404,8,P
0.2491,-0.103,-0.0323,0.0052,1.0257,0.4668,0.8365,6,P
0.2229,-0.0622,0.2093,-0.2111,0.9117,2.9375,0.2784,5,P
-0.0451,0.0122,0.1324,0.2911,3.7111,1.6768,0.751,5,P
-0.3164,0.284,0.1529,0.0401,4.6323,0.7935,0.7367,5,P
-0.1263,-0.2171,-0.0757,-0.4107,1.3475,0.9687,0.692,7,P
0.1967,-0.2156,-0.2314,0.0718,1.0377,0.687,0.6194,6,P
0.2954,0.3614,-0.2336,-0.4631,2.2058,1.324,0.648,8,P
0.3285,-0.3431,0.4261,-0.4719,0.2449,0.1986,0.7087,5,P
0.2376,-0.0614,0.1321,0.4412,2.0436,8.3203,0.6561,7,N
-0.1503,0.3989,0.1082,-0.3244,7.4448,1.0602,0.9094,5,N
-0.0138,-0.2873,-0.0413,-0.2659,6.5447,5.9832,0.6517,8,N
0.0388,0.1612,0.278,-0.1127,7.9715,1.0228,0.4274,6,N
-0.3014,0.1061,-0.3425,-0.3806,4.3592,1.6208,0.4278,8,N
0.0624,0.4792,0.2141,-0.0175,0.4845,0.8938,0.5052,5,P
0.4372,-0.359,0.2893,0.4095,4.1598,0.2155,0.328,6,P
-0.4792,-0.2706,-0.1173,0.2095,0.3667,0.1918,0.8711,7,P
0.3702,0.0937,-0.2889,0.2089,4.0451,9.5407,0.6233,5,N
0.472,0.2751,-0.1679,-0.3189,9.4997,7.5703,0.5052,5,N
0.4323,0.3264,-0.4389,-0.416,9.3026,0.3951,0.7274,8,N
0.4484,0.3815,0.1347,0.1443,5.2933,1.8281,0.4814,5,N
0.409,-0.0683,0.3381,0.2614,14.4407,0.3262,0.2873,5,N
-0.0399,-0.4792,-0.3661,-0.2896,3.6424,0.1327,0.6585,7,P
-0.4965,0.1015,0.2798,0.0677,1.2317,0.0094,0.385,5,P
-0.0729,0.0342,-0.4919,-0.0106,2.923,11.8123,0.8291,5,N
-0.0224,0.0293,0.1513,0.1372,5.8507,1.359,0.2661,8,N
0.4877,-0.0055,-0.1425,-0.4616,0.0144,2.3939,0.8907,6,P
-0.102,-0.4098,0.0712,-0.4956,2.2767,8.1787,0.523,5,N
-0.4633,-0.217,0.4749,0.2856,3.6689,6.0254,0.8769,5,N
-0.3073,-0.4221,-0.4475,-0.1533,0.7117,0.3424,0.919,8,P
0.3476,0.384,0.2177,0.4714,5.138,0.7705,0.9064,8,P
0.0488,0.341,0.338,-0.1806,1.7873,1.2729,0.7445,6,P
0.1885,-0.2002,0.1525,-0.0231,2.7959,4.0357,0.6774,7,N
0.3364,-0.3495,0.4654,-0.2716,6.9651,1.5572,0.5859,5,N
0.2537,-0.2765,-0.2275,-0.0108,7.6173,2.1052,0.8648,5,N
0.4652,0.131,0.2583,-0.1293,1.1474,11.5531,0.4204,5,N
-0.168,0.0905,0.3444,0.3263,4.4648,4.7755,0.2641,7,N
0.256,-0.1061,-0.348,0.0531,0.5249,2.1641,0.2236,6,N
-0.1851,-0.487,0.4662,-0.3823,2.5823,7.8129,0.4115,7,N
0.1335,-0.4919,0.3535,-0.1288,3.9854,5.0253,0.7472,8,N
0.0367,-0.0853,-0.2058,-0.2648,2.2899,5.3206,0.7886,5,N
0.4032,-0.2558,0.2209,0.3718,0.6478,4.5122,0.8339,8,P
0.313,0.1221,0.3664,0.4678,6.4953,0.9547,0.7187,8,N
0.3813,0.2761,-0.2337,-0.4181,5.5853,0.513,0.7257,7,P
-0.2191,0.1158,0.4663,-0.1474,0.8214,4.7174,0.3783,8,P
0.0997,-0.3857,0.3902,-0.0012,0.1003,2.1509,0.963,5,P
-0.169,0.1218,-0.419,-0.4397,5.8626,4.9105,0.6007,8,N
-0.0452,0.4343,-0.4692,-0.2415,3.8682,1.4173,0.8249,5,P
0.0055,0.0933,0.4636,-0.0731,0.0536,0.49,0.7659,6,P
-0.3689,-0.0516,-0.1902,0.4333,0.872,4.484,0.758,5,P
0.3184,-0.2639,-0.4741,-0.2694,1.4621,8.551,0.5932,8,N
0.2098,0.1784,-0.0091,0.2311,2.8374,9.5352,0.8559,5,N
0.033,0.0451,-0.2705,-0.2979,8.972,0.1848,0.8576,7,N
-0.3573,0.2296,-0.215,0.0896,0.754,2.7344,0.4267,6,P
0.2408,-0.1019,0.0452,-0.0904,1.6185,2.131,0.456,8,P
0.4295,0.0324,-0.3875,0.1086,3.5226,2.6825,0.8614,5,P
-0.3887,-0.3596,-0.3647,0.4017,3.5356,2.1408,0.3837,8,N
0.1491,0.064,0.099,0.2046,1.5157,0.9847,0.554,7,P
-0.3175,0.1323,0.3624,0.0533,5.4582,2.975,0.866,6,N
-0.0775,0.1682,0.0779,-0.3247,0.3075,0.5512,0.9093,5,P
